"","CUST_ID","BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","TENURE","Monthly_Avg_PURCHASES","Monthly_CASH_ADVANCE","LIMIT_USAGE","MIN_PAYMENTS_RATIO"
"2589","C12664",23.39023,0.636364,291.7,0,291.7,0,0.583333,0,0.583333,0,0,7,2500,453.889925,153.140825,0.738713,12,41.6714523836871,717.7235629,0.009356092,2.96387279486055
"2590","C12665",1872.934017,1,382.5,310,72.5,0,0.416667,0.416667,0.083333,0,0,7,1950,463.938794,1005.849526,0,12,76.499938800049,717.7235629,0.960478983076923,0.461240754215954
"2591","C12666",2490.787594,1,176.65,66.69,109.96,152.712134,1,0.25,0.833333,0.083333,1,14,2500,857.979134,746.423779,0,12,14.7208333333333,152.712744850979,0.9963150376,1.14945310979971
"2592","C12667",3212.093869,1,2203.68,1776.68,427,1076.466158,1,0.7991299,0.75,0.166667,3,25,6000,2007.453777,908.096391,0,12,183.64,538.232002535995,0.535348978166667,2.21061750370947
"2593","C12668",339.406259,1,14.28,0,14.28,0,0.416667,0,0.416667,0,0,5,10500,1263.292815,1486.059666,0.083333,12,2.85599771520183,717.7235629,0.0323244056190476,0.850095621261549
"2594","C12669",5727.53,1,3419.92,3419.92,0,5173.1911125,0.5,0.5,0,0.535387,12,8,11772.09,7523.26,5609.1065423,0,12,569.986666666667,1119.63123150356,0.923165956666667,1.49891319690758
"2595","C12670",899.195559,0.909091,921.94,256.1,665.84,5173.1911125,0.916667,0.25,0.833333,0.333333,6,20,5000,6368.638423,288.469452,0.090909,12,83.812696795383,1475.94757194757,0.1798391118,22.0773408721281
"2596","C12671",1154.410108,0.909091,0,0,0,2593.398852,0,0,0,0.083333,1,0,3000,2607.110273,471.642521,0.090909,12,184.8991609,2558.53,0.384803369333333,5.52772525147282
"2597","C12672",846.223191,0.545455,437.6,437.6,0,4638.435613,0.083333,0.083333,0,0.333333,7,1,11772.09,1092.822745,203.614145,0,12,437.601750407002,1159.61006286006,0.0583602200689655,5.36712586937415
"2598","C12673",597.44365,1,0,0,0,36.582227,0,0,0,0.083333,1,0,1500,1572.905114,160.096384,0.181818,12,184.8991609,36.5823733294933,0.398295766666667,9.8247385400035
"2599","C12674",4413.803457,1,0,0,0,2007.044461,0,0,0,0.535387,11,0,5000,1305.912583,1423.184018,0,12,184.8991609,250.880432184784,0.8827606914,0.917599246817849
"2600","C12675",3586.05105,1,141,40,101,1072.395255,0.5,0.083333,0.416667,0.25,3,7,4350,3843.798591,5609.1065423,0,12,23.5,357.465085,0.824379551724138,0.326828150487398
"2601","C12676",1965.755378,1,889.66,580.09,309.57,0,1,0.583333,1,0,0,34,2500,2612.998677,691.369848,0,12,74.1383333333333,717.7235629,0.7863021512,3.77945130896134
"2602","C12677",19.897641,0.727273,375.23,0,375.23,0,0.916667,0,0.833333,0,0,11,6000,390.112154,90.478454,0.444444,12,34.1118057775252,717.7235629,0.0033162735,4.31165804402449
"2603","C12678",2740.10065,1,169.19,169.19,0,464.040014,0.083333,0.083333,0,0.083333,1,2,3200,1108.374243,625.831281,0,12,169.190676762707,464.041870167481,0.856281453125,1.77104321348233
"2604","C12679",393.700868,1,0,0,0,673.644618,0,0,0,0.166667,3,0,1000,319.088414,185.010395,0,12,184.8991609,336.821635356729,0.393700868,1.72470532804386
"2605","C12680",459.134859,1,223.34,0,223.34,0,0.666667,0,0.666667,0,0,9,500,498.401939,455.872675,0,12,27.917486041257,717.7235629,0.918269718,1.09329197895004
"2606","C12681",4805.164203,1,0,0,0,949.587804,0,0,0,0.083333,2,0,8500,1260.875219,1622.411952,0,12,184.8991609,949.591602366409,0.565313435647059,0.777160953138738
"2607","C12682",5727.53,1,0,0,0,2230.439984,0,0,0,0.333333,7,0,7500,1752.332514,2371.318646,0,12,184.8991609,557.610553610554,0.8891976032,0.738969651740342
"2608","C12683",1238.049848,1,45.65,45.65,0,2475.656139,0.083333,0.083333,0,0.416667,10,1,1500,2643.105215,477.494152,0.083333,12,45.6501826007304,495.130831695335,0.825366565333333,5.53536667188335
"2609","C12684",5727.53,1,231.4,231.4,0,4109.465221,0.1,0.1,0,0.535387,16.8981202,3,11772.09,1593.617739,1522.496755,0,10,231.4,373.587747363636,0.577889743185185,1.04671338954676
"2610","C12685",1114.506863,1,602.07,0,602.07,0,1,0,0.833333,0,0,15,1800,676.487532,248.438014,0,12,50.1725,717.7235629,0.619170479444444,2.72296304864198
"2611","C12686",1212.426549,1,265.22,265.22,0,0,0.166667,0.166667,0,0,0,2,3000,332.755679,441.115564,0,12,132.60973478053,717.7235629,0.404142183,0.75435034752027
"2612","C12687",210.870503,1,664.05,664.05,0,0,0.2,0.2,0,0,0,5,7500,728.19268,140.348508,0,10,332.025,717.7235629,0.0281160670666667,5.18846042880627
"2613","C12688",5727.53,1,447.5,447.5,0,1664.47374,0.416667,0.416667,0,0.535387,8,6,8000,1907.59974,1874.457189,0,12,89.4999284000573,237.782098732628,0.81162916775,1.01768114587759
"2614","C12689",3106.036183,1,2128.56,1036.24,1092.32,2346.894867,0.916667,0.416667,0.75,0.416667,8,27,7200,5564.776852,697.464133,0,12,193.50538417986,469.378597897122,0.431393914305556,7.97858497477748
"2615","C12690",909.560162,1,912.1,669.88,242.22,752.060162,0.25,0.25,0.166667,0.416667,11,16,1200,1476.333722,668.368282,0.083333,12,304.033333333333,150.41191207047,0.757966801666667,2.20886263121624
"2616","C12691",3633.533005,1,383.2,383.2,0,49.167984,0.083333,0.083333,0,0.083333,1,2,11000,1061.683135,953.456332,0,12,383.201532806131,49.1681806727227,0.330321182272727,1.11350997352231
"2617","C12692",86.650277,0.727273,910.51,0,910.51,0,0.583333,0,0.5,0,0,14,7000,884.056926,126.337242,0.666667,12,130.072931470247,717.7235629,0.012378611,6.99759557834894
"2618","C12693",86.547135,0.818182,789.45,789.45,0,0,0.416667,0.416667,0,0,0,5,2500,1370.171713,119.649702,0.111111,12,157.889873688101,717.7235629,0.034618854,11.4515263314237
"2619","C12694",144.513072,0.727273,758.5,0,758.5,0,0.666667,0,0.583333,0,0,12,3000,860.545375,192.201279,0.142857,12,94.8124525937737,717.7235629,0.048171024,4.47731346782557
"2620","C12695",1182.324933,1,0,0,0,258.13761,0,0,0,0.535387,8,0,1200,503.164651,326.336533,0,12,184.8991609,36.8768225010414,0.9852707775,1.54185817436505
"2621","C12696",32.821775,1,644.99,0,644.99,0,1,0,1,0,0,33,4000,579.016837,75.944094,0.3,12,53.7491666666667,717.7235629,0.00820544375,7.62425103129152
"2622","C12697",1.365808,0.142857,60,60,0,0,0.142857,0.142857,0,0,0,1,4000,0,721.9256368,0,7,60.00006000006,717.7235629,0.000341452,9.3500701
"2623","C12698",119.604008,1,1068.28,0,1068.28,0,1,0,0.888889,0,0,18,1000,828.169919,131.584974,0.738713,9,118.697777777778,717.7235629,0.119604008,6.29380311311229
"2624","C12699",134.238558,1,420,287,133,0,0.583333,0.083333,0.416667,0,0,7,7500,519.436959,190.475641,0,12,60.0000342857339,717.7235629,0.0178984744,2.72705190161297
"2625","C12700",128.48978,1,462.86,0,462.86,0,1,0,1,0,0,34,3000,381.3599,171.903711,0,12,38.5716666666667,717.7235629,0.0428299266666667,2.21845065345913
"2626","C12701",749.168331,0.777778,164.9,164.9,0,1806.070919,0.111111,0.111111,0,0.535387,10,2,2000,190.995312,244.581997,0,9,164.900164900165,301.011669327499,0.3745841655,0.780905031207182
"2627","C12702",1544.585361,1,0,0,0,549.062884,0,0,0,0.083333,2,0,2000,408.068987,478.097868,0,12,184.8991609,549.065080260321,0.7722926805,0.853526054627794
"2628","C12703",172.131105,1,1666.95,0,1666.95,0,1,0,1,0,0,38,2500,1326.099687,163.00004,0.738713,12,138.9125,717.7235629,0.068852442,8.13557890537941
"2629","C12704",266.475852,0.272727,0,0,0,1560.735908,0,0,0,0.166667,2,0,1500,792.623374,226.586503,0,12,184.8991609,780.366393267213,0.177650568,3.49810497759436
"2630","C12705",549.915249,1,1556.66,912.7,643.96,0,1,0.7991299,1,0,0,41,11000,2285.324243,178.691151,0,12,129.721666666667,717.7235629,0.0499922953636364,12.789241270263
"2631","C12706",0,0,1090.69,815.7,274.99,0,0.5,0.166667,0.416667,0,0,17,1800,0,721.9256368,0,12,181.781666666667,717.7235629,0,9.3500701
"2632","C12707",5727.53,1,170,170,0,3260.296078,0.083333,0.083333,0,0.25,11,1,9000,1541.113331,4403.024728,0,12,170.00068000272,1086.76535933333,0.951026310555556,0.350012417872571
"2633","C12708",5727.53,1,635.76,164.32,471.44,3863.40531,0.916667,0.083333,0.916667,0.25,13,17,10000,3161.148768,3781.907645,0,12,57.7963426195118,1287.80177,0.6810401782,0.835860910611951
"2634","C12709",2917.656276,1,141.81,141.81,0,2431.292076,0.166667,0.166667,0,0.535387,10,2,8000,993.289914,1013.060637,0,12,70.9048581902836,347.327637901507,0.3647070345,0.980484166220743
"2635","C12710",542.807485,1,220.62,220.62,0,0,0.166667,0.166667,0,0,0,3,2000,608.782428,166.733071,0,12,110.309779380441,717.7235629,0.2714037425,3.65123981912383
"2636","C12712",2362.643772,1,2826.99,1496.59,1330.4,0,1,0.75,1,0,0,64.4251306,3000,1748.687628,984.331832,0,12,235.5825,717.7235629,0.787547924,1.77652248068312
"2637","C12713",4164.796859,1,784.63,617.54,167.09,0,0.454545,0.454545,0.181818,0,0,16,9000,1072.433416,1311.061985,0,11,156.926156926157,717.7235629,0.462755206555556,0.817988339430038
"2638","C12714",1304.460033,1,0,0,0,78.763096,0,0,0,0.166667,2,0,1500,395.136073,368.588193,0,12,184.8991609,39.3814692370615,0.869640022,1.07202585569527
"2639","C12715",1601.692049,1,61.46,0,61.46,0,0.25,0,0.25,0,0,6,4000,399.369214,512.759705,0,12,20.4866666666667,717.7235629,0.40042301225,0.778862321094439
"2640","C12716",4556.537803,0.909091,1450,1450,0,2260.73569,0.090909,0.090909,0,0.181818,2,1,9000,1010.845518,917.567262,0,11,800.03,1130.36897536898,0.506281978111111,1.10165822154191
"2641","C12717",751.398349,1,1977.5,747.5,1230,611.974158,0.833333,0.5,0.5,0.083333,1,21,3500,1068.053378,267.917098,0.1,12,197.750079100032,611.976605906424,0.214685242571429,3.98650696791289
"2642","C12718",1510.111755,1,1895.25,541.57,1353.68,0,1,0.166667,0.75,0,0,23,9000,1711.89518,313.131912,0,12,157.9375,717.7235629,0.167790195,5.46700963522364
"2643","C12719",3490.855736,1,1039.48,1039.48,0,4200.991254,0.083333,0.083333,0,0.25,10,3,9000,1091.424125,1048.661408,0,12,800.03,1400.330418,0.387872859555556,1.04077838344557
"2644","C12720",5727.53,1,1856.84,1394.21,462.63,2144.180453,0.333333,0.333333,0.166667,0.535387,16.8981202,19,7500,2275.686606,1485.827109,0,12,464.210464210464,238.242272555556,0.851248065466667,1.53159583118092
"2645","C12721",1327.653853,1,20.9,20.9,0,0,0.083333,0.083333,0,0,0,1,1500,287.690115,483.2481,0,12,20.9000836003344,717.7235629,0.885102568666667,0.595325910231204
"2646","C12722",5727.53,1,671.31,671.31,0,5173.1911125,0.5,0.5,0,0.5,12,12,11772.09,2726.318749,3129.402094,0,12,111.885,1028.6557515,0.768887217,0.871194773668481
"2647","C12723",3441.516174,1,358.68,0,358.68,0,1,0,0.916667,0,0,12,7500,1376.000823,751.654272,0,12,29.89,717.7235629,0.4588688232,1.83062995083995
"2648","C12724",1117.34082,1,474.96,0,474.96,0,1,0,1,0,0,12,1000,609.837201,3449.632561,0,12,39.58,717.7235629,1.11734082,0.176783234218782
"2649","C12725",1828.62196,1,0,0,0,689.185829,0,0,0,0.083333,1,0,2300,2466.964742,471.940554,0,12,184.8991609,689.188585754343,0.795053026086956,5.22727856525761
"2650","C12726",3011.469977,1,582.28,0,582.28,3325.302419,1,0,1,0.333333,8,14,6500,2975.129814,1001.234058,0,12,48.5233333333333,831.326436076436,0.463303073384615,2.97146285649025
"2651","C12727",99.680638,0.818182,0,0,0,437.399211,0,0,0,0.333333,5,0,10500,661.87877,122.779423,0.333333,12,184.8991609,109.349912099912,0.0094933940952381,5.39079557329407
"2652","C12728",1517.559661,1,0,0,0,456.396077,0,0,0,0.166667,2,0,1950,473.175712,381.272303,0,12,184.8991609,228.197582104836,0.778235723589744,1.24104402097102
"2653","C12729",101.025128,0.454545,0,0,0,1846.252071,0,0,0,0.333333,10,0,6500,5321.022187,82.041959,0.738713,12,184.8991609,461.563479313479,0.0155423273846154,64.8573272976088
"2654","C12730",12.737355,0.909091,152.73,0,152.73,0,0.75,0,0.666667,0,0,9,1200,159.150457,130.831887,0.555556,12,16.97,717.7235629,0.0106144625,1.21645006159699
"2655","C12731",1135.816377,1,520.24,520.24,0,0,0.583333,0.583333,0,0,0,10,1200,706.605439,785.964114,0,12,74.3200424685957,717.7235629,0.9465136475,0.899030154702458
"2656","C12732",24.1725,0.727273,270,0,270,0,0.818182,0,0.818182,0,0,6,8500,378.193141,102.149848,0.714286,11,29.9999933333348,717.7235629,0.00284382352941176,3.70233679642871
"2657","C12733",763.696095,1,1229.42,1229.42,0,0,1,0.7991299,0,0,0,34,7000,2422.735455,294.622525,0,12,102.451666666667,717.7235629,0.109099442142857,8.22318475140351
"2658","C12734",5727.53,1,0,0,0,3860.699586,0,0,0,0.535387,16.8981202,0,8500,2414.311297,2333.795712,0,12,184.8991609,350.972562009977,0.949871656941176,1.03449984271802
"2659","C12735",745.157677,1,485.17,485.17,0,0,0.166667,0.166667,0,0,0,2,3000,191.111587,285.884887,0,12,242.58451483097,717.7235629,0.248385892333333,0.668491395279667
"2660","C12736",32.915398,0.727273,192.99,68.6,124.39,0,0.333333,0.083333,0.25,0,0,5,6000,153.983501,137.922744,0.090909,12,48.2475482475483,717.7235629,0.00548589966666667,1.11644748744268
"2661","C12737",5727.53,1,0,0,0,2909.753084,0,0,0,0.416667,6,0,11772.09,2141.722429,2007.048657,0,12,184.8991609,581.950151239879,0.585616234571429,1.06710040214038
"2662","C12738",623.955961,0.818182,0,0,0,2119.702403,0,0,0,0.166667,3,0,1200,1838.851003,174.872521,0.25,12,184.8991609,1059.84908180184,0.519963300833333,10.5153799606972
"2663","C12739",2123.483416,1,2453.18,2051.52,401.66,0,0.583333,0.5,0.5,0,0,33,7500,517.974559,519.270488,0,12,350.454485973992,717.7235629,0.283131122133333,0.997504327648214
"2664","C12740",939.348677,1,50,50,0,0,0.083333,0.083333,0,0,0,1,1000,315.440785,628.156487,0,12,50.0002000008,717.7235629,0.939348677,0.502169111564074
"2665","C12741",1372.486104,1,3005.25,1507.99,1497.26,315.120089,1,0.7991299,1,0.166667,2,61,3000,3462.386054,405.078016,0,12,250.4375,157.559729380541,0.457495368,8.54745485373366
"2666","C12742",123.05867,1,151.92,0,151.92,0,1,0,1,0,0,12,3500,447.181346,171.75455,0.083333,12,12.66,717.7235629,0.03515962,2.60360698450201
"2667","C12743",72.794263,1,227.64,0,227.64,0,1,0,1,0,0,12,2500,159.044676,170.517535,0,12,18.97,717.7235629,0.0291177052,0.932717424046741
"2668","C12744",2376.965338,1,0,0,0,1321.906162,0,0,0,0.333333,4,0,3000,549.457948,557.916999,0,12,184.8991609,330.476870976871,0.792321779333333,0.984838155110595
"2669","C12745",57.257195,0.818182,472.5,472.5,0,0,0.75,0.75,0,0,0,9,7227.272727,598.240579,174.283792,0.738713,12,52.5,717.7235629,0.0079223791826889,3.4325657718074
"2670","C12746",5727.53,1,160,160,0,3603.787202,0.166667,0.166667,0,0.166667,3,2,11772.09,1962.972636,1849.313897,0,12,79.99984000032,1801.88999722001,0.553480301402214,1.0614599496518
"2671","C12747",1564.3964,0.727273,1330,0,1330,1906.43522,0.416667,0,0.416667,0.083333,1,6,8000,1078.907798,825.485459,0.142857,12,265.99978720017,1906.44284577138,0.19554955,1.30699794434538
"2672","C12748",4644.779013,1,4820.68,3912.2173709,757.07,0,0.833333,0.75,0.5,0,0,54,9200,1076.138168,1324.445876,0,12,482.068192827277,717.7235629,0.504867284021739,0.812519550629036
"2673","C12749",5727.53,1,901.62,858.82,42.8,0,0.333333,0.166667,0.166667,0,0,4,11772.09,2273.945099,1696.786737,0,12,225.405225405225,717.7235629,0.511607862896552,1.34014785088457
"2674","C12750",5727.53,1,0,0,0,2404.829712,0,0,0,0.166667,2,0,9000,1369.894805,1791.251295,0,12,184.8991609,1202.4124511751,0.666825375111111,0.764769749964089
"2675","C12751",1127.139413,1,185,140,45,737.622804,0.166667,0.166667,0.166667,0.166667,2,4,6100,2166.388477,311.343748,0,12,92.49981500037,368.810664378671,0.18477695295082,6.95818846826499
"2676","C12752",41.217844,0.363636,221.48,221.48,0,0,0.25,0.25,0,0,0,4,11772.09,1242.51149,167.536373,0.666667,12,73.8266666666667,717.7235629,0.00305317362962963,7.41636856373869
"2677","C12753",1565.577135,1,0,0,0,2676.476175,0,0,0,0.333333,6,0,3000,3418.679368,477.674801,0.090909,12,184.8991609,669.119712869713,0.521859045,7.15691797189863
"2678","C12754",5459.785308,1,262,0,262,4212.521736,0.75,0,0.75,0.535387,16.8981202,9,7000,1733.828367,1511.483648,0,12,29.1111111111111,468.057970666667,0.779969329714286,1.14710362185804
"2679","C12755",166.295463,0.909091,449.26,449.26,0,5173.1911125,1,0.7991299,0,0.083333,1,12,9000,662.951526,183.275472,0.181818,12,37.4383333333333,2558.53,0.0184772736666667,3.61724086024997
"2680","C12756",19.294559,1,283.8,0,283.8,0,0.666667,0,0.666667,0,0,12,2000,267.972404,173.816768,0.738713,12,35.4749822625089,717.7235629,0.0096472795,1.5416947805634
"2681","C12757",2478.086158,0.727273,531.48,0,531.48,5173.1911125,0.333333,0,0.25,0.083333,1,7,7000,7523.26,772.60429,0.25,12,132.870132870133,2558.53,0.354012308285714,14.8599669308075
"2682","C12758",5425.936219,1,209.9,0,209.9,5173.1911125,0.5,0,0.416667,0.5,15,6,7000,7523.26,1274.178071,0.083333,12,34.9833333333333,1370.606352,0.775133745571429,6.06148930732932
"2683","C12759",5239.381493,0.625,0,0,0,5173.1911125,0,0,0,0.125,1,0,10000,1345.580941,2011.806301,0,8,184.8991609,2558.53,0.5239381493,0.668842194365908
"2684","C12760",142.278809,0.909091,164.68,32.74,131.94,0,0.833333,0.083333,0.666667,0,0,10,2500,539.762925,141.426265,0,12,16.4680065872026,717.7235629,0.0569115236,3.81656777119865
"2685","C12761",4192.143919,1,450,450,0,2480.749691,0.083333,0.083333,0,0.166667,4,1,4500,1271.396821,3642.615905,0,12,450.0018000072,1240.37236475527,0.931587537555556,0.3490340058239
"2686","C12762",2711.995096,1,600,600,0,5173.1911125,0.833333,0.7991299,0,0.535387,8,10,5000,1536.48483,841.246469,0.1,12,60.0000240000096,764.713514836294,0.5423990192,1.82643837046524
"2687","C12763",432.793131,1,540.13,315.3,224.83,0,0.666667,0.166667,0.5,0,0,13,6500,737.522982,163.94759,0,12,67.5162162418919,717.7235629,0.0665835586153846,4.49852896282281
"2688","C12764",127.808682,1,2802.08,2213.43,588.65,0,1,0.7991299,0.583333,0,0,36,6500,2384.646953,160.547945,0.363636,12,233.506666666667,717.7235629,0.0196628741538462,14.8531764327472
"2689","C12765",374.276019,1,3589.05,3138.48,450.57,0,1,0.7991299,0.5,0,0,31,6000,3493.186695,173.108861,0.636364,12,299.0875,717.7235629,0.0623793365,20.1791328001401
"2690","C12766",20.758677,0.818182,548.01,0,548.01,0,0.666667,0,0.583333,0,0,8,1900,1049.636065,55.511514,0,12,68.5012157493921,717.7235629,0.0109256194736842,18.9084387970395
"2691","C12767",2061.835735,1,0,0,0,4320.771337,0,0,0,0.5,12,0,4000,5451.599084,556.327998,0.2,12,184.8991609,720.128556166667,0.51545893375,9.79925350440479
"2692","C12768",1744.956833,1,0,0,0,198.295367,0,0,0,0.25,5,0,1800,525.461839,539.962551,0,12,184.8991609,66.0984556666667,0.969420462777778,0.973144967233107
"2693","C12769",2241.092286,0.909091,1260,0,1260,2992.621714,0.333333,0,0.25,0.166667,2,4,6000,4582.168916,654.524925,0.111111,12,315.000315000315,1496.30786438427,0.373515381,7.00075541966564
"2694","C12770",2857.598022,0.636364,0,0,0,5173.1911125,0,0,0,0.166667,3,0,6000,7523.26,2053.136994,0.166667,12,184.8991609,2558.53,0.476266337,5.2576462562147
"2695","C12771",1530.725391,1,0,0,0,59.670168,0,0,0,0.083333,1,0,1600,347.028845,526.384797,0,12,184.8991609,59.6704066816267,0.956703369375,0.659268365989681
"2696","C12772",337.478135,1,0,0,0,1620.674351,0,0,0,0.416667,9,0,3000,978.290582,216.74072,0,12,184.8991609,324.134610892311,0.112492711666667,4.51364460725239
"2697","C12773",5145.092629,1,1975.72,679.3,1296.42,5173.1911125,0.833333,0.333333,0.833333,0.333333,8,33,11772.09,7523.26,1748.463874,0,12,197.572079028832,2558.53,0.381117972518518,5.18125801494255
"2698","C12774",4659.388091,1,1754.19,764.16,990.03,1248.153277,1,0.5,1,0.333333,10,32,9500,1042.244606,1060.456777,0,12,146.1825,312.038631288631,0.490461904315789,0.982826107206819
"2699","C12775",2416.555714,1,2266.01,1291.62,974.39,0,0.916667,0.75,0.666667,0,0,46,4000,4075.880525,1439.224679,0,12,206.000834181515,717.7235629,0.6041389285,2.83199738336338
"2700","C12776",1467.212481,0.636364,107,107,0,5173.1911125,0.083333,0.083333,0,0.166667,6,1,6000,268.310194,569.623112,0,12,107.000428001712,2558.53,0.2445354135,0.471031087657131
"2701","C12777",1555.053764,1,168,0,168,0,0.333333,0,0.25,0,0,6,1500,192.947097,5609.1065423,0,12,42.000042000042,717.7235629,1.03670250933333,0.0143419423628558
"2702","C12778",127.062095,0.818182,453.3,330.8,122.5,0,0.583333,0.416667,0.166667,0,0,9,7000,593.965783,127.194961,0.166667,12,64.7571798612456,717.7235629,0.0181517278571429,4.66972730940182
"2703","C12779",259.623619,1,377.79,290.29,87.5,0,0.666667,0.25,0.583333,0,0,10,1500,1575.021839,212.402519,0,12,47.2237263881368,717.7235629,0.173082412666667,7.41526911458145
"2704","C12780",28.445432,0.545455,166.2,166.2,0,0,0.25,0.25,0,0,0,3,5500,236.022703,97.531842,0.181818,12,55.4,717.7235629,0.00517189672727273,2.41995535160712
